source,target,weight
2,32,0.3493735194206238
2,33,0.24158576130867004
2,34,0.40409401059150696
2,35,0.3381631076335907
2,36,0.4098704159259796
2,37,0.4054192304611206
2,38,0.41434940695762634
2,39,0.2944731116294861
2,40,0.23022997379302979
2,41,0.25893446803092957
2,42,0.3345428705215454
2,43,0.2033938765525818
2,44,0.19279219210147858
2,45,0.18662819266319275
2,46,0.20805586874485016
2,47,0.24958091974258423
2,48,0.3536542057991028
2,49,0.3033846914768219
2,50,0.3035493791103363
2,51,0.297027051448822
2,52,0.4219438433647156
2,53,0.1961371749639511
2,54,0.28650397062301636
2,55,0.21118639409542084
3,4,0.23870959877967834
3,5,0.3754541575908661
3,6,0.33268067240715027
3,7,0.15137477219104767
3,8,0.47805702686309814
3,10,0.3696407079696655
3,12,0.31701457500457764
3,13,0.17694374918937683
3,14,0.3028945326805115
3,15,0.11750750243663788
3,16,0.24056951701641083
3,17,0.15693119168281555
3,18,0.3272670805454254
3,19,0.22291216254234314
3,20,0.2738863229751587
3,22,0.2670801877975464
3,24,0.31764286756515503
3,25,0.2929970920085907
3,26,0.31595635414123535
3,27,0.2545548677444458
3,28,0.4502921402454376
3,29,0.15158721804618835
3,30,0.10569699108600616
3,31,0.2091551423072815
3,32,0.34938809275627136
3,33,0.135166198015213
3,34,0.19111523032188416
3,35,0.2531697750091553
3,36,0.345373272895813
3,37,0.36763525009155273
3,38,0.31098249554634094
3,39,0.11888373643159866
3,40,0.25373318791389465
3,41,0.4252531826496124
3,42,0.10919264703989029
3,43,0.32152342796325684
3,44,0.15796154737472534
3,45,0.22502368688583374
3,47,0.23834186792373657
3,48,0.11813906580209732
3,49,0.17492565512657166
3,50,0.24005405604839325
3,51,0.15629345178604126
3,52,0.2121916115283966
3,53,0.2502863109111786
3,54,0.30960363149642944
3,55,0.2519952952861786
4,5,0.23276129364967346
4,6,0.25006788969039917
4,7,0.2583673894405365
4,8,0.26529616117477417
4,9,0.131008118391037
4,10,0.3119140863418579
4,11,0.1803320348262787
4,12,0.13957303762435913
4,13,0.3470858931541443
4,14,0.35269418358802795
4,15,0.2730284333229065
4,16,0.13223859667778015
4,17,0.22496868669986725
4,18,0.3119470477104187
4,19,0.2467200756072998
4,20,0.27993085980415344
4,21,0.1270645707845688
4,22,0.27323928475379944
4,23,0.16218994557857513
4,24,0.302787721157074
4,25,0.23309588432312012
4,26,0.17083093523979187
4,27,0.2895030975341797
4,28,0.24188436567783356
4,29,0.15651026368141174
4,30,0.17071382701396942
4,31,0.2407280057668686
4,32,0.17946240305900574
4,33,0.11245860159397125
4,34,0.2458813637495041
4,35,0.19501782953739166
4,36,0.1890082061290741
4,37,0.1732659488916397
4,38,0.21223342418670654
4,39,0.16969099640846252
4,40,0.2533484399318695
4,41,0.28711220622062683
4,42,0.16301444172859192
4,44,0.15362590551376343
4,47,0.10998199880123138
4,48,0.11459697782993317
4,49,0.1258239895105362
4,51,0.16947050392627716
4,52,0.17570289969444275
4,54,0.15575242042541504
5,6,0.30207473039627075
